"Transcript.ID" "Gene.name" "Poly.A..tags" "Mean.TL" "Median.TL" "X10th..ile..TL" "X25th..ile..TL" "X75th..ile..TL" "X90th..ile..TL" "mRNA.RPKM" "RPF.RPKM" "log2.TE."
"4307" "YKR101W" "YKR101W" 0 NA NA NA NA NA NA 13.61 7.02 -0.955124131199
"4308" "YGR026W" "YGR026W" 343 36.4 35.2 15.6 23.9 48 59.1 149.18 169.7 0.185932433007
"4309" "YNL129W" "YNL129W" 1 5.6 5.6 NA NA NA NA 47.19 45.05 -0.0669540654359
"4310" "YML125C" "YML125C" 386 25.7 22.6 8.1 13.5 35 47 236.94 191.57 -0.306650121952
"4311" "YGR057C" "YGR057C" 37 46 44.2 27.9 36.3 56.3 66.5 24.79 10.08 -1.29826263259
"4312" "YAL040C" "YAL040C" 89 30.1 24 9.2 14.9 41.9 61.2 31.75 10.32 -1.62131362112
"4313" "YLR251W" "YLR251W" 0 NA NA NA NA NA NA 20.71 6.33 -1.71005014879
"4314" "YDR288W" "YDR288W" 0 NA NA NA NA NA NA 34.32 16.05 -1.09647625549
"4315" "YBR157C" "YBR157C" 48 28.9 21.4 9.6 14.6 37.7 60.4 32.51 23.86 -0.446289512995
"4316" "YNL233W" "YNL233W" 0 NA NA NA NA NA NA 30.82 23.66 -0.381416788175
"4317" "YCL036W" "YCL036W" 51 26.8 21.1 6.4 12.7 39.7 51.8 27.37 12.31 -1.15276467288
"4318" "YFR041C" "YFR041C" 56 23.4 21.8 7.9 13.3 32.4 41.8 53.12 52.02 -0.0301887474039
"4319" "YOR355W" "YOR355W" 4 13.8 12.9 NA NA NA NA 133.04 67.82 -0.972077384262
"4320" "YOR028C" "YOR028C" 34 25.9 19.4 10.6 14.7 40.7 46.5 13.44 15.15 0.172784655582
"4321" "YPL111W" "YPL111W" 498 20.3 16.4 5 8.8 28.2 42 187.62 296.05 0.658027228664
"4322" "YOR077W" "YOR077W" 1 24 24 NA NA NA NA 18.4 25.69 0.481501123956
"4323" "YOL143C" "YOL143C" 2 -1.4 -1.4 NA NA NA NA 321.02 503.4 0.64904203441
"4324" "YIL006W" "YIL006W" 27 23.9 14 3.7 9.1 36.6 56.5 NA NA NA
"4325" "YAL034W-A" "YAL034W-A" 45 30.1 26.1 7.2 12.1 45.2 61.8 13.57 15.51 0.192777965617
"4326" "YGR195W" "YGR195W" 149 26 21 7.7 15.6 35.5 46.7 68.94 71.35 0.0495721309959
"4327" "YBR237W" "YBR237W" 25 30.5 31.1 4.6 8.4 42.9 54.4 21.28 7.09 -1.58564061826
"4328" "YIL026C" "YIL026C" 73 27.7 22 8.3 14.6 38.7 54.3 37.69 21.66 -0.799148552056
"4329" "YEL041W" "YEL041W" 19 31.8 30.1 14.4 24.7 42.2 48.2 8.68 4.66 -0.89736508779
"4330" "YGL151W" "YGL151W" 72 24.8 19.7 7.7 13.5 34.7 49 44.21 21.98 -1.008181348
"4331" "YBR197C" "YBR197C" 55 43.5 41.9 23 31.9 54.5 65.1 32.58 24.26 -0.425407053405
"4332" "YCR076C" "YCR076C" 102 36.2 38.1 12.9 19.6 47.7 59.8 28.38 33.98 0.259811263124
"4333" "YGR075C" "YGR075C" 4 31.6 37.3 NA NA NA NA NA NA NA
"4334" "YJR091C" "YJR091C" 1 -3.7 -3.7 NA NA NA NA 57.68 25.3 -1.18893377966
"4335" "YHR038W" "YHR038W" 31 27 16.6 8 10.7 38.9 60.4 24.27 39.37 0.697922604008
"4336" "YGR031W" "YGR031W" 48 30.5 32 11.4 18.3 43.6 49.6 36.6 29.52 -0.310150927111
"4337" "YGL176C" "YGL176C" 45 35.3 35.2 9.2 13.7 54.1 61.1 19.67 3.5 -2.49057013045
"4338" "YJL093C" "YJL093C" 0 NA NA NA NA NA NA 34.9 6.49 -2.4269366531
"4339" "YLR399C" "YLR399C" 293 16.5 10.4 2.6 6.2 20.7 39.4 152.46 103.8 -0.554624337529
"4340" "YNL231C" "YNL231C" 0 NA NA NA NA NA NA 158.52 218.83 0.465145662258
"4341" "YDR003W" "YDR003W" 0 NA NA NA NA NA NA 42.37 29.73 -0.511123665456
"4342" "YBL017C" "YBL017C" 0 NA NA NA NA NA NA 109.65 69.99 -0.647685098856
"4343" "YNL244C" "YNL244C" 1315 31 29.1 11.2 17.8 41.5 53.7 776.61 911.73 0.231416363296
"4344" "YNR027W" "YNR027W" 80 15.5 11.5 -5.3 2.1 20.9 44.2 30.03 20.09 -0.579926910824
"4345" "YMR117C" "YMR117C" 1 82.5 82.5 NA NA NA NA 25.22 23.43 -0.106211321465
"4346" "YAL024C" "YAL024C" 55 19.5 15.7 5.7 8.5 20.6 41.1 23.05 7.82 -1.55952623801
"4347" "YER115C" "YER115C" 0 NA NA NA NA NA NA 35.61 6.54 -2.44491989486
"4348" "YJL197W" "YJL197W" 108 25.1 22.6 4.6 8.1 39 49.5 48.96 22.19 -1.1416938905
"4349" "YER158C" "YER158C" 0 NA NA NA NA NA NA 6.17 4.08 -0.596701337178
"4350" "YBR233W-A" "YBR233W-A" 0 NA NA NA NA NA NA 43.89 62.72 0.515033289256
"4351" "YOR251C" "YOR251C" 0 NA NA NA NA NA NA 69.2 91.82 0.408036394188
"4352" "YPL071C" "YPL071C" 46 35 35 9.4 20.6 48.3 59 37.72 20.03 -0.913167254862
"4353" "YCL008C" "YCL008C" 155 34.9 35 11 18.9 49.4 60.3 28.54 16.89 -0.756816006674
"4354" "YPL118W" "YPL118W" 216 29.2 25.4 8.2 13.3 42.4 57.4 94.25 70.9 -0.410706990917
"4355" "YNL095C" "YNL095C" 17 32.4 27.5 7.7 19.1 43.5 67.2 23.62 11.42 -1.04844631403
"4356" "YNL215W" "YNL215W" 11 20.8 18.6 12.5 15 26.7 30.5 21.41 58.43 1.44842449356
"4357" "YHL044W" "YHL044W" 35 30.3 25.3 9.7 16.1 42.7 54 NA NA NA
"4358" "YDR529C" "YDR529C" 9 3 3 NA NA NA NA 186.92 253.65 0.440418218154
"4359" "YCR075W-A" "YCR075W-A" 0 NA NA NA NA NA NA 65.57 100.98 0.622961782527
"4360" "YDL059C" "YDL059C" 22 39.7 36.2 15.7 23 49.9 71.1 NA NA NA
"4361" "YOR204W" "YOR204W" 818 19.3 14.3 3.7 7.4 26.9 44.5 598.41 749.52 0.32483269096
"4362" "YEL012W" "YEL012W" 58 32.5 28.7 8.5 15.9 45.7 65 35.55 41.02 0.206477931973
"4363" "YMR223W" "YMR223W" 37 30.7 28.8 11.7 16.6 45.8 54.4 32.69 18.45 -0.82522856082
"4364" "YDL006W" "YDL006W" 0 NA NA NA NA NA NA 48.08 44.98 -0.0961532349334
"4365" "YER123W" "YER123W" 63 23.9 19.8 0.8 8.5 37.9 53.6 41.83 31.1 -0.427623417626
"4366" "YJL012C" "YJL012C" 861 27.7 25.2 8.2 14.4 38.9 49.8 533.85 491.52 -0.119184312397
"4367" "YPR043W" "YPR043W" 9896 22.7 20.5 8.2 12.9 29.7 39.5 5094.67 8710.84 0.773823145985
"4368" "YDR382W" "YDR382W" 6 5.8 7.8 NA NA NA NA 4183.45 5332.81 0.350202735578
"4369" "YDR483W" "YDR483W" 830 34.1 34.1 13 20.5 45.2 55.6 263.28 195.12 -0.432236268328
"4370" "YLL008W" "YLL008W" 1 16.7 16.7 NA NA NA NA 93.7 103.23 0.139741344912
"4371" "YOR219C" "YOR219C" 7 21 18.2 NA NA NA NA 30 15.34 -0.96766401788
"4372" "YDR505C" "YDR505C" 36 34.5 35.3 9.9 22.2 46.5 56 53.66 29.73 -0.851927591353
"4373" "YKL206C" "YKL206C" 106 26.3 23.4 8.9 14.3 35 48.6 53.82 51.59 -0.0610509444877
"4374" "YER061C" "YER061C" 43 34.2 34 8.4 16 45 63.5 30.35 17.23 -0.816773814918
"4375" "YLR135W" "YLR135W" 0 NA NA NA NA NA NA 12.54 5.68 -1.1425745133
"4376" "YMR300C" "YMR300C" 161 25.4 19.3 5.9 10.5 38.2 55.1 153.66 162.19 0.0779432126038
"4377" "YLR022C" "YLR022C" 99 30.6 25.2 7.8 12.2 48.5 60.6 84.37 90.9 0.107550192941
"4378" "YGR068C" "YGR068C" 67 34.6 32.1 8.6 15.9 48.9 63.7 20.23 10.38 -0.9626898762
"4379" "YNL036W" "YNL036W" 0 NA NA NA NA NA NA 155.55 285.87 0.877980832574
"4380" "YOR246C" "YOR246C" 325 35.6 33.8 12.8 20 49.1 62.3 95.86 39.39 -1.283099523
"4381" "YPL226W" "YPL226W" 578 24.8 17.7 5.8 9.9 37.6 54.6 244.35 188.06 -0.377756081552
"4382" "YLR073C" "YLR073C" 0 NA NA NA NA NA NA 57.43 27.62 -1.05609124213
"4383" "YGL039W" "YGL039W" 184 31.4 27.5 11.2 18 39.6 57.4 103.32 98.45 -0.0696564373291
"4384" "YLR405W" "YLR405W" 64 30.9 27.3 5.9 13.2 48.6 58.1 29.36 20.52 -0.516821237236
"4385" "YER183C" "YER183C" 218 34.1 30.4 13.9 19.7 44.8 59.3 63 57.48 -0.132291766817
"4386" "YML018C" "YML018C" 198 24.8 18.1 5.9 9.2 35.5 53.4 72.78 31.41 -1.21231810819
"4387" "YDL044C" "YDL044C" 52 30 26.6 6.1 12 43.1 56.4 19.08 16.78 -0.185318455566
"4388" "YHR090C" "YHR090C" 29 27.8 19.6 10.5 14.3 42.9 52.3 26.5 25.72 -0.04310171701
"4389" "YDL066W" "YDL066W" 405 46.3 45.5 22.5 34.1 57.9 70.3 343.86 334.77 -0.0386510537406
"4390" "YER112W" "YER112W" 173 36.9 35.3 14.2 23.2 48.5 60 92.68 151.83 0.712126930865
"4391" "YDR443C" "YDR443C" 34 39.7 38.4 11 24.6 51.5 72.8 25.61 7.18 -1.83465150377
"4392" "YBR295W" "YBR295W" 1 64.8 64.8 NA NA NA NA 15.57 1.81 -3.104707342
"4393" "YBR085W" "YBR085W" 60 27.3 23.8 4.6 14.9 38.4 52.4 22.83 22.36 -0.0300106713815
"4394" "YHR109W" "YHR109W" 22 29.5 22.9 11.5 14.4 41.1 62 11.92 6.78 -0.814027057326
"4395" "YBL031W" "YBL031W" 46 37.4 39.1 12.9 26.7 48.5 55.5 21.19 10.53 -1.00887815135
"4396" "YIL011W" "YIL011W" 48 27.1 22.5 6.9 14.3 40.7 51.2 NA NA NA
"4397" "YEL034W" "YEL034W" 19 2.2 3.9 -5.6 -1.4 5 6.4 3836.11 8129.51 1.08352430752
"4398" "YNR050C" "YNR050C" 311 25 22.9 6.3 13 33.9 45.8 139.93 172.63 0.302977901593
"4399" "YLR019W" "YLR019W" 0 NA NA NA NA NA NA 56.47 33.32 -0.761096230616
"4400" "YKR100C" "YKR100C" 13 29.8 15.7 6.6 11.6 49.3 66.9 54.13 34.28 -0.659061278602
"4401" "YKL208W" "YKL208W" 20 34.5 32.1 10.9 16.4 50.4 61.8 19.31 18.38 -0.0712113976616
"4402" "YJL079C" "YJL079C" 121 37.7 38.2 13.7 22.6 52.5 58.2 39.76 81.8 1.04078308627
"4403" "YDR391C" "YDR391C" 3 46.2 53.6 NA NA NA NA 34.92 29.44 -0.246275887572
"4404" "YDR507C" "YDR507C" 163 31.7 27.9 7.1 13 50.1 57.7 72.62 53.44 -0.442446922326
"4405" "YOR260W" "YOR260W" 330 25.4 22 8.1 13.4 33.8 47.1 139.42 94.39 -0.562731603995
"4406" "YML004C" "YML004C" 543 32.6 29.9 9.9 17.8 46.1 58.3 193.31 238.43 0.302649500929
"4407" "YPL260W" "YPL260W" 176 18.5 14.3 4.5 7.9 27.4 36.8 77.07 94.68 0.296890315113
"4408" "YIL084C" "YIL084C" 1 39.2 39.2 NA NA NA NA 25.58 28.91 0.176552344595
"4409" "YNL003C" "YNL003C" 41 36 35.8 10.5 24.4 47.3 59.9 44.85 25.76 -0.799975391692
"4410" "YOR303W" "YOR303W" 0 NA NA NA NA NA NA 84.46 40.18 -1.07179068307
"4411" "YPR138C" "YPR138C" 200 36.4 35.9 9 17.5 52.5 63.9 64.23 16.8 -1.93478606344
"4412" "YOL010W" "YOL010W" 225 33.6 29.2 9.4 14.5 48.6 62.2 59.88 69.84 0.221979337571
"4413" "YLR064W" "YLR064W" 133 28.7 25.8 6.9 12.3 41.2 54.2 73.84 62.56 -0.239162040338
"4414" "YLR419W" "YLR419W" 62 28.5 23.7 6.1 11.4 41.4 58.8 38.82 24.11 -0.687168467111
"4415" "YGL048C" "YGL048C" 578 30.2 28.2 8.9 16.1 41.1 56.2 206.37 234.56 0.184723747111
"4416" "YHR208W" "YHR208W" 1554 24.1 21.1 7.1 12.1 34 46.8 595.29 645.28 0.11633265145
"4417" "YHL016C" "YHL016C" 0 NA NA NA NA NA NA 5.41 0.89 -2.60375135286
"4418" "YOR228C" "YOR228C" 41 29.6 20.7 9.3 13.8 48.8 56.4 13.27 7.51 -0.821283557856
"4419" "YGL243W" "YGL243W" 1 20.6 20.6 NA NA NA NA 22.95 8.99 -1.35210113279
"4420" "YBR045C" "YBR045C" 0 NA NA NA NA NA NA 5.37 0.77 -2.80199173729
"4421" "YOR380W" "YOR380W" 0 NA NA NA NA NA NA 11.52 2.37 -2.28118175254
"4422" "YER072W" "YER072W" 4016 24.6 21.7 7.7 13.5 33.2 45 1324.1 2061.64 0.638780350881
"4423" "YPR105C" "YPR105C" 94 33.7 29.8 14.2 19.1 44.8 60.2 56.25 18.83 -1.57882009638
"4424" "YKL106W" "YKL106W" 0 NA NA NA NA NA NA 72.85 36.03 -1.01573032053
"4425" "YOR272W" "YOR272W" 350 31.5 27.9 8.8 15.3 44.6 59.4 97.44 118.93 0.287526641335
"4426" "YGL019W" "YGL019W" 274 25.5 20.8 8.1 13.9 34.6 51.7 112.27 114.43 0.0274928592273
"4427" "YMR137C" "YMR137C" 19 26.5 22.2 6.2 12.8 35 47.7 9.04 5.85 -0.627886147944
"4428" "YLR091W" "YLR091W" 29 32.1 27 14.8 19.4 44.4 54.7 13.21 7.06 -0.903890377976
"4429" "YNL330C" "YNL330C" 119 26.7 22.7 5.3 12.1 38.5 56.9 71.87 52.36 -0.456924588776
"4430" "YER047C" "YER047C" 0 NA NA NA NA NA NA 16.32 11.55 -0.498748205668
"4431" "YOR138C" "YOR138C" 164 31.5 27.1 7.7 12.8 47.6 61.6 36.38 25.28 -0.525149079474
"4432" "YPR029C" "YPR029C" 132 29.7 25.8 9.1 15.2 41 53.7 62.68 39.18 -0.677887782205
"4433" "YMR144W" "YMR144W" 14 20.3 12.2 5.3 7.1 25.9 45.9 29.95 27.33 -0.132070543153
"4434" "YPR181C" "YPR181C" 751 28.3 26.4 6.9 12.6 41.4 53.5 274.69 255.93 -0.10205512117
"4435" "YHR033W" "YHR033W" 2 10.6 10.6 NA NA NA NA 17.44 0.22 -6.30875270614
"4436" "YKR053C" "YKR053C" 0 NA NA NA NA NA NA 15.26 1.56 -3.29013702797
"4437" "YML098W" "YML098W" 105 33 29.5 9 18.8 44.6 62.3 32.59 47.31 0.537715808773
"4438" "YJL034W" "YJL034W" 1709 20 17.5 -1.9 8.5 30 43.3 760.3 558.64 -0.444649913237
"4439" "YLR420W" "YLR420W" 1 4.8 4.8 NA NA NA NA 174.3 201.47 0.208992459992
"4440" "YJR067C" "YJR067C" 32 18.7 14.5 5.3 8.4 23.6 41.5 26.71 52.96 0.987523146172
"4441" "YDR208W" "YDR208W" 175 30.8 28.6 6.2 13.2 44.7 59.2 63.12 33.02 -0.9347570851
"4442" "YJL058C" "YJL058C" 21 28.8 21.7 9.6 11.8 34 62.1 12.01 6.92 -0.795392208069
"4443" "YDR075W" "YDR075W" 59 31.6 31 9.4 17.9 44 54.5 31.88 32.15 0.0121671082248
"4444" "YLR177W" "YLR177W" 73 33.4 34.8 7.8 18.3 48.4 57.6 25.49 7.8 -1.70838534427
"4445" "YFL048C" "YFL048C" 145 25.7 22.6 8.2 14.5 36.6 46.2 138.15 139.73 0.0164062381582
"4446" "YLR117C" "YLR117C" 35 27 18.9 7.4 14 38.1 57.6 26.42 17.59 -0.586874983775
"4447" "YGR220C" "YGR220C" 114 25.6 18.8 6.4 10.1 41.4 53.5 78.58 67.24 -0.224842443223
"4448" "YBR014C" "YBR014C" 0 NA NA NA NA NA NA 76.8 113.85 0.567956075415
"4449" "YML052W" "YML052W" 542 27.9 24.1 6.4 11.8 41.3 55.6 189.44 196.31 0.0513926792511
"4450" "YDL153C" "YDL153C" 67 24.7 19 6.9 11.3 34.4 52.1 53.36 102.42 0.940666892564
"4451" "YLR299W" "YLR299W" 95 25.7 25.3 7.6 14.6 34.4 47 23.31 22.11 -0.0762499793126
"4452" "YOR176W" "YOR176W" 1 -6.6 -6.6 NA NA NA NA 100.47 121.02 0.268480707906
"4453" "YHR187W" "YHR187W" 124 35.5 32 11.5 20.3 50.7 64.7 30.69 36.94 0.267415220516
"4454" "YDL108W" "YDL108W" 42 37.1 33.5 15.7 21 51.8 67 33.19 35.12 0.0815442154571
"4455" "YNL172W" "YNL172W" 0 NA NA NA NA NA NA 19.95 5.13 -1.9593580155
"4456" "YGR275W" "YGR275W" 173 28 23.8 6.6 11.5 41.8 55.3 75.54 125.18 0.728691392504
"4457" "YMR071C" "YMR071C" 251 29.7 27 9.7 14.8 40.6 53.8 107.02 151.96 0.505811183064
"4458" "YIR033W" "YIR033W" 152 22.9 18.7 6.5 11.3 30.9 43.6 73.96 38.11 -0.956575616592
"4459" "YBL089W" "YBL089W" 0 NA NA NA NA NA NA 23.16 17.37 -0.415037499279
"4460" "YDL084W" "YDL084W" 668 23.3 21.2 7.8 12.8 32 41.4 869.01 922.96 0.0868953457927
"4461" "YGL016W" "YGL016W" 115 23.2 15.8 5.3 10.4 35.9 48.9 75.76 33.82 -1.16355967106
"4462" "YCR073W-A" "YCR073W-A" 102 22.9 19.6 7.7 13.3 29.5 38.5 66.5 77.15 0.214311816182
"4463" "YGR078C" "YGR078C" 247 32.5 29.8 7.6 18 45.8 60.6 118.94 177.53 0.577828858969
"4464" "YOR143C" "YOR143C" 56 30.9 25.5 8.6 15.9 47.4 59 26.1 24.51 -0.0906793225904
"4465" "YER029C" "YER029C" 77 26 22.3 6.8 11.8 39.2 50.4 38.63 68.58 0.828066226704
"4466" "YDR119W" "YDR119W" 0 NA NA NA NA NA NA 114.56 72.48 -0.660448537218
"4467" "YBR063C" "YBR063C" 0 NA NA NA NA NA NA 25.75 0.19 -7.08242920351
"4468" "YER005W" "YER005W" 0 NA NA NA NA NA NA 41.02 16.37 -1.32527317001
"4469" "YER105C" "YER105C" 231 27.6 22.9 8 12.1 41.3 56 90.95 39.55 -1.20139594318
"4470" "YKR075C" "YKR075C" 0 NA NA NA NA NA NA 14.91 13.49 -0.144389909335
"4471" "YPL034W" "YPL034W" 41 35.4 34.7 14.4 24.8 46.4 57.4 24.84 4.74 -2.38970620932
"4472" "YBL054W" "YBL054W" 0 NA NA NA NA NA NA 29.67 29.25 -0.0205683021221
"4473" "YDL028C" "YDL028C" 60 27.6 22.4 8.7 14.4 40.3 52.3 28.47 13.04 -1.12649862351
"4474" "YJL023C" "YJL023C" 29 40.9 45.1 11.1 25.7 57.4 64.5 17.48 8 -1.12763327973
"4475" "YER050C" "YER050C" 187 25 21.7 7.7 12.2 36.4 48.2 72.48 129.18 0.833727864842
"4476" "YCR008W" "YCR008W" 0 NA NA NA NA NA NA 104.22 28.42 -1.87465370019
"4477" "YIL102C-A" "YIL102C-A" 23 33.1 31.1 18.3 23.7 44.7 47.1 NA NA NA
"4478" "YBL104C" "YBL104C" 53 23.7 14.3 4.9 7.1 28 59 30.49 11.43 -1.4155107468
"4479" "YGL002W" "YGL002W" 78 22.1 19.2 5.6 12.5 30.2 41.9 71.36 38.48 -0.89100681615
"4480" "YCR071C" "YCR071C" 112 25.9 21.1 6.9 10.6 34.3 52.5 61.79 76.34 0.305065813113
"4481" "YLR009W" "YLR009W" 287 29.7 26.8 9 15.5 41.5 55.5 188.04 302.3 0.684941393321
"4482" "YMR063W" "YMR063W" 2 -3.8 -3.8 NA NA NA NA 15.6 7.05 -1.14585086646
"4483" "YDR518W" "YDR518W" 179 30.5 30 9 17.7 42 52.5 66.78 71.43 0.0971140279284
"4484" "YLR119W" "YLR119W" 0 NA NA NA NA NA NA 21.55 23.92 0.150529520222
"4485" "YGL087C" "YGL087C" 214 24.8 21 8.4 13 31.8 44.7 97.32 174.53 0.842666817529
"4486" "YDR175C" "YDR175C" 54 23.7 20 6.3 10.5 31.2 50.4 40.27 51.8 0.363246625628
"4487" "YLR082C" "YLR082C" 47 42.7 37.7 14.7 25.2 58.8 78.4 15.27 17.11 0.164139697693
"4488" "YMR229C" "YMR229C" 572 22.6 17.4 5.8 8.9 32.7 48.9 306.04 213.2 -0.521512790083
"4489" "YOR341W" "YOR341W" 406 19.5 13.9 4.2 6.6 27.2 47.2 315.94 161.86 -0.964904102377
"4490" "YOR189W" "YOR189W" 167 33.4 30.2 13 19.6 46.1 58.3 74.4 111.28 0.580819798547
"4491" "YLR035C" "YLR035C" 17 32.8 25.9 14 16.9 52.9 63.9 12.39 4.97 -1.31785843058
"4492" "YOR154W" "YOR154W" 37 25.1 16.5 8 13.4 39.4 46.5 23.28 9.61 -1.27648272213
"4493" "YDL122W" "YDL122W" 0 NA NA NA NA NA NA 88.96 48.29 -0.881432324551
"4494" "YMR264W" "YMR264W" 209 18.7 15.3 4 8.7 26.4 38.6 120.03 76.99 -0.640652058757
"4495" "YPR121W" "YPR121W" 0 NA NA NA NA NA NA 8.62 0.01 -9.75154405909
"4496" "YGL136C" "YGL136C" 30 40.5 39.6 14.6 27.2 52 72.7 24.23 5.26 -2.20365970016
"4497" "YMR030W" "YMR030W" 2 64.3 64.3 NA NA NA NA NA NA NA
"4498" "YBR070C" "YBR070C" 187 34.5 31.7 13.7 20.8 45.7 58.3 43.33 30.42 -0.510346083547
"4499" "YLR065C" "YLR065C" 242 30.5 27.4 13.6 19.8 38.5 52.4 80.72 89.81 0.153949918041
"4500" "YPR061C" "YPR061C" 15 21.7 14.6 5.5 7.5 22.9 50.1 NA NA NA
"4501" "YIR035C" "YIR035C" 0 NA NA NA NA NA NA 48.22 44.86 -0.104202030516
"4502" "YGR268C" "YGR268C" 81 37.3 33.7 12.3 20.2 53.6 67 27.79 25.85 -0.104401553998
"4503" "YGR007W" "YGR007W" 0 NA NA NA NA NA NA 82.73 50.01 -0.726193977107
"4504" "YNL315C" "YNL315C" 118 25.9 22.7 8.1 12 35.2 46.4 61.95 52.57 -0.236864547456
"4505" "YER018C" "YER018C" 0 NA NA NA NA NA NA 27.98 17.27 -0.696127879636
"4506" "YOR299W" "YOR299W" 1 9.1 9.1 NA NA NA NA 43.61 18.78 -1.21546192743
"4507" "YEL065W" "YEL065W" 269 26.1 21.4 8.6 14.6 35 48 150.94 114.18 -0.402665211875
"4508" "YJR045C" "YJR045C" 1829 23.5 18.9 6 10.8 34 47.1 1144.12 1641.43 0.520714850595
"4509" "YLR385C" "YLR385C" 1 0.4 0.4 NA NA NA NA NA NA NA
"4510" "YOR056C" "YOR056C" 189 35.7 30.4 8.7 16.9 52.7 64 69.09 69.62 0.0110249022097
"4511" "YIL125W" "YIL125W" 1 -8 -8 NA NA NA NA 124.3 97.05 -0.357026178339
"4512" "YBR141C" "YBR141C" 23 32.7 35.2 10.7 19.2 39.2 57 19.01 17.9 -0.0867989444969
"4513" "YGR172C" "YGR172C" 263 29.2 25.6 8 14.3 41.8 55.5 76.72 95.05 0.309083906518
"4514" "YJL136C" "YJL136C" 88 15.2 11.5 -2.2 2.8 24.1 35.8 3095 5100.8 0.720784125001
"4515" "YKL148C" "YKL148C" 36 27.6 28.3 5 12.5 38 43.1 37.9 38.62 0.0271503158922
"4516" "YDR140W" "YDR140W" 98 31.5 30.1 10.8 18.8 43 54.1 60.15 41.02 -0.552237245584
"4517" "YKL112W" "YKL112W" 126 30.7 22.5 8.6 14.4 46.8 62.2 76.78 72.18 -0.0891314169497
"4518" "YDL171C" "YDL171C" 268 24.4 22.6 3.9 8.5 37 49.2 227.51 126.41 -0.847819362818
"4519" "YKL062W" "YKL062W" 0 NA NA NA NA NA NA 16.05 16.59 0.0477405889462
"4520" "YDR080W" "YDR080W" 77 23.9 16.8 3.7 8.2 31.3 48.7 23.35 15.46 -0.594882230672
"4521" "YJR010W" "YJR010W" 0 NA NA NA NA NA NA 23.38 22.32 -0.0669379027025
"4522" "YBR138C" "YBR138C" 0 NA NA NA NA NA NA 15.84 13.87 -0.191604547756
"4523" "YBR114W" "YBR114W" 16 32.7 31.2 8.6 20.4 41 59 15.83 7.34 -1.10880928729
"4524" "YGR131W" "YGR131W" 34 31.9 27.7 10.4 15.8 46.3 57.5 NA NA NA
"4525" "YHR024C" "YHR024C" 0 NA NA NA NA NA NA 69.46 53.4 -0.379342668807
"4526" "YHR165C" "YHR165C" 1 22 22 NA NA NA NA 68.56 15.97 -2.1020027967
"4527" "YJL218W" "YJL218W" 44 30.7 28.2 10.8 14.5 42.7 56.7 NA NA NA
"4528" "YNL075W" "YNL075W" 122 26.9 22.4 7.3 11.5 38.1 53.4 75.2 100.31 0.415660869755
"4529" "YKL028W" "YKL028W" 0 NA NA NA NA NA NA 64.32 39.87 -0.689963801182
"4530" "YLR222C" "YLR222C" 117 27.3 19.2 6.4 12.1 44.3 58.5 91.91 72.73 -0.337671261989
"4531" "YLR221C" "YLR221C" 160 29.6 27.2 10.6 17.3 37.9 52.9 98.75 119.84 0.27925687562
"4532" "YDR093W" "YDR093W" 0 NA NA NA NA NA NA 78.16 28.98 -1.43137287241
"4533" "YMR282C" "YMR282C" 1 35.7 35.7 NA NA NA NA 25.89 9.73 -1.41188325512
"4534" "YIL109C" "YIL109C" 467 26.5 23.4 7.1 13.6 37.2 49.6 181.45 151.41 -0.261111564347
"4535" "YIR014W" "YIR014W" 2 0.1 0.1 NA NA NA NA NA NA NA
"4536" "YPL070W" "YPL070W" 70 31.1 26.8 9.5 15.1 44.7 58.8 23.29 18.26 -0.351023874227
"4537" "YLR361C" "YLR361C" 35 28.4 28.2 7 16.8 40.3 48.2 38.38 18.07 -1.08675820533
"4538" "YDR362C" "YDR362C" 0 NA NA NA NA NA NA 25.99 13.01 -0.998335671754
"4539" "YFL022C" "YFL022C" 1030 27.3 25.6 8.7 14.8 37.4 49.7 295.58 425.79 0.526593412525
"4540" "YPL109C" "YPL109C" 9 35.9 29.1 NA NA NA NA 12.77 4.48 -1.51118788765
"4541" "YJL156C" "YJL156C" 56 24.1 15.4 4.5 7.3 37.8 50.5 28.93 22.35 -0.372291491859
"4542" "YFL026W" "YFL026W" 4 -1.5 -1.3 NA NA NA NA 435.27 314.92 -0.466925205723
"4543" "YKL082C" "YKL082C" 9 10.4 9.1 NA NA NA NA 58.18 103.61 0.832568051031
"4544" "YKL180W" "YKL180W" 9675 21.4 18.7 6.1 10.6 29.3 40.9 3147.71 4772.98 0.600587660347
"4545" "YLR283W" "YLR283W" 36 22.7 19.2 4.8 9.8 33.3 44.8 17.14 6.45 -1.4099960438
"4546" "YMR064W" "YMR064W" 0 NA NA NA NA NA NA 34.94 8.93 -1.9681475278
"4547" "YKL166C" "YKL166C" 69 27 23.7 9.3 14.4 35.8 52.2 42.48 41.19 -0.0444896399359
"4548" "YJR007W" "YJR007W" 0 NA NA NA NA NA NA 303.77 454.17 0.580253014747
"4549" "YGR211W" "YGR211W" 296 29.3 26.2 9.3 15.8 39.4 53.9 145.53 192.86 0.406237367841
"4550" "YJL174W" "YJL174W" 133 32.5 31.6 10.5 17.4 45.8 58.2 168.22 218.16 0.375037364782
"4551" "YDL093W" "YDL093W" 74 25.4 22.9 8.9 13.1 35.8 46.7 42.55 28.93 -0.556592808644
"4552" "YJL069C" "YJL069C" 160 27.6 24.5 8.4 13.3 38.5 53.7 52.26 55.93 0.0979152056656
